id,site_ref,schedule_week,schedule_date,job,job_suffix,item,qty,remain_qty,ship_date,eta_date,line,head,cycle_time_h,work_hours_h,start_time,end_time,is_delayed,delay_days,risk_level,line_source,job_type,skip_reason,job_status,tested_qty,wo_total,print_status,unit_price,sales_amount,manual_lock,other_remark,created_at,updated_at
81690,410,2026W27,2026-07-01,J000003419-0000,0000,LA853-258511-001,10,10,2026-07-07,2026-07-03,Line 06,4,0.046800,0.12,2026-07-17 16:28:00,2026-07-17 16:35:00,1,9.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,32.54,325.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81262,410,2026W27,2026-07-01,J000003421-0000,0000,LB853-272819-026,50,50,2026-07-07,2026-07-30,Assembly-1,2,1.200000,30.00,2027-01-18 19:46:00,2027-01-21 16:46:00,1,197.8,风险,固定线体,主工单,,待排产,0,50,未记录,1071.38,53569.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81617,410,2026W27,2026-07-01,J000003421-0001,0001,LB853-037840-145-KIT,50,50,2026-07-07,2026-07-30,Line 05,4,1.050200,13.13,2026-10-16 10:04:00,2026-10-17 12:12:00,1,101.6,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81564,410,2026W27,2026-07-01,J000003421-0002,0002,LB853-048140-023-KIT,50,50,2026-07-07,2026-07-30,Line 04,4,0.206000,2.57,2026-07-30 09:00:00,2026-07-30 11:34:00,1,22.6,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81777,410,2026W27,2026-07-01,J000003421-0003,0003,LB853-244271-020-KIT,50,50,2026-07-07,2026-07-30,Line 07,3,1.170889,19.51,2026-07-30 13:20:00,2026-08-01 10:51:00,1,24.6,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81776,410,2026W27,2026-07-01,J000003421-0004,0004,LB853-278713-001-KIT,50,50,2026-07-07,2026-07-30,Line 07,3,0.260000,4.33,2026-07-30 09:00:00,2026-07-30 13:20:00,1,22.7,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81306,410,2026W27,2026-07-01,J000003421-0005,0005,LB853-278713-002-KIT,50,50,2026-07-07,2026-07-30,Line 01,4,0.260000,3.25,2027-01-13 19:16:00,2027-01-14 11:31:00,1,190.6,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81478,410,2026W27,2026-07-01,J000003421-0006,0006,LB853-107577-005-KIT,50,50,2026-07-07,2026-07-30,Line 03,4,0.500000,6.25,2026-10-12 11:42:00,2026-10-12 17:57:00,1,96.9,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81405,410,2026W27,2026-07-01,J000003421-0007,0007,LB853-007857-201-KIT,50,50,2026-07-07,2026-07-30,Line 02,4,0.201000,2.51,2026-07-30 09:00:00,2026-07-30 11:31:00,1,22.6,风险,系统自动分配,子工单,,待排产,0,50,未记录,,,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81808,410,2026W27,2026-07-01,J000003425-0000,0000,LB833-802208-007,7,7,2026-07-07,2026-07-13,,0,,0.00,2026-07-01 00:00:00,2026-07-01 00:00:00,0,0.0,,,普通工单,缺单根时间,待排产,0,7,未记录,22.88,160.16,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81404,410,2026W27,2026-07-01,J000003441-0000,0000,LA853-258819-001,10,10,2026-07-07,2026-07-10,Line 02,4,0.278100,0.70,2026-07-15 18:19:00,2026-07-15 19:01:00,1,7.9,风险,系统自动分配,普通工单,,待排产,0,10,未记录,13.24,132.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81407,410,2026W27,2026-07-01,J000003450-0000,0000,LA683-109075-053,100,100,2026-07-07,2026-09-25,Line 02,4,0.531667,13.29,2026-09-28 09:00:00,2026-09-29 11:17:00,1,83.6,风险,系统自动分配,普通工单,,待排产,0,100,未记录,126.48,12648.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81302,410,2026W27,2026-07-01,J000003454-0000,0000,LB853-186372-483,30,30,2026-07-07,2026-07-10,Line 01,4,0.033600,0.25,2027-01-13 13:01:00,2027-01-13 13:16:00,1,189.7,风险,系统自动分配,普通工单,,待排产,0,30,未记录,13.52,405.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81770,410,2026W27,2026-07-01,J000003455-0000,0000,853-A78757-001-ICH,3,3,2026-07-07,2026-07-06,Line 07,3,0.844235,0.84,2026-07-18 13:25:00,2026-07-18 14:15:00,1,10.7,风险,系统自动分配,普通工单,,待排产,0,3,未记录,135.99,407.97,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81761,410,2026W27,2026-07-01,J000003471-0000,0000,03-341734-02-ICH,4,4,2026-07-07,2026-06-30,Line 07,3,0.076000,0.10,2026-07-17 18:42:00,2026-07-17 18:48:00,1,9.9,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,4,未记录,16.27,65.08,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81688,410,2026W27,2026-07-01,PA00000988-0000,0000,853-267001-301-PLS,28,28,2026-07-07,2026-06-30,Line 06,4,0.150400,1.05,2026-07-17 14:11:00,2026-07-17 15:14:00,1,9.8,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,28,打印成功,29.92,837.76,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81298,410,2026W27,2026-07-01,PA00000995-0000,0000,LB853-A02145-001,7,7,2026-07-07,,Line 01,4,0.224600,0.39,2027-01-13 09:48:00,2027-01-13 10:11:00,1,189.5,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,7,打印成功,24.80,173.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81476,410,2026W27,2026-07-01,PA00001007-0000,0000,LB853-A02144-001,7,7,2026-07-07,2026-07-06,Line 03,4,0.331300,0.58,2026-10-10 16:33:00,2026-10-12 09:08:00,1,96.5,风险,系统自动分配,普通工单,,待排产,0,7,打印成功,42.50,297.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81809,410,2026W27,2026-07-01,PA00001011-0000,0000,LB853-213236-006,47,47,2026-07-07,2027-12-22,,0,,0.00,2026-07-01 00:00:00,2026-07-01 00:00:00,0,0.0,,,普通工单,缺单根时间,待排产,0,47,打印成功,15.77,741.19,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81765,410,2026W27,2026-07-01,PA00001012-0000,0000,03-453060-03-TEX,10,10,2026-07-07,2026-06-30,Line 07,3,0.047200,0.16,2026-07-17 19:14:00,2026-07-17 19:24:00,1,9.9,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,24.89,248.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81296,410,2026W27,2026-07-01,PA00001013-0000,0000,853-A42095-001-TEX,10,10,2026-07-07,2026-06-30,Line 01,4,0.108800,0.27,2027-01-13 09:09:00,2027-01-13 09:25:00,1,189.5,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,48.47,484.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81472,410,2026W27,2026-07-01,PA00001015-0000,0000,03-389216-00-TEX,10,10,2026-07-07,2026-06-30,Line 03,4,0.136800,0.34,2026-10-10 12:36:00,2026-10-10 12:56:00,1,94.7,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,32.53,325.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81764,410,2026W27,2026-07-01,PA00001021-0000,0000,03-453060-06-TEX,10,10,2026-07-07,2026-06-30,Line 07,3,0.047200,0.16,2026-07-17 19:04:00,2026-07-17 19:14:00,1,9.9,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,24.89,248.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81481,410,2026W27,2026-07-01,J000002778-0000,0000,03-382157-01-TEX,10,10,2026-07-08,2026-06-30,Line 03,4,0.133600,0.33,2027-01-08 15:55:00,2027-01-08 16:15:00,1,183.8,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,46.23,462.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81566,410,2026W27,2026-07-01,J000003352-0000,0000,LA853-258582-001,10,10,2026-07-08,2026-06-30,Line 04,4,0.290278,0.73,2026-07-31 13:42:00,2026-07-31 14:26:00,1,22.7,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,10.50,105.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81567,410,2026W27,2026-07-01,J000002188-0000,0000,0090-04665-ICH,2,2,2026-07-09,2026-07-10,Line 04,4,0.078400,0.04,2026-07-31 14:26:00,2026-07-31 14:28:00,1,21.7,风险,系统自动分配,普通工单,,待排产,0,2,打印成功,168.16,336.32,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81482,410,2026W27,2026-07-01,J000002428-0000,0000,0140-32873-ICH,1,1,2026-07-09,,Line 03,4,3.962500,0.99,2027-01-08 16:15:00,2027-01-08 17:14:00,1,182.8,风险,系统自动分配,普通工单,,待排产,0,1,打印成功,743.60,743.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81694,410,2026W27,2026-07-01,J000002429-0000,0000,0140-32873-ICH,3,3,2026-07-09,,Line 06,4,3.962500,2.97,2026-07-31 15:53:00,2026-07-31 18:51:00,1,21.9,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,3,打印成功,743.60,2230.80,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81311,410,2026W27,2026-07-01,J000002841-0000,0000,0140-32873-ICH,1,1,2026-07-09,2026-08-10,Line 01,4,3.962500,0.99,2029-03-26 09:35:00,2029-03-26 10:34:00,1,990.6,风险,系统自动分配,普通工单,,待排产,0,1,打印成功,743.60,743.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81483,410,2026W27,2026-07-01,J000003468-0000,0000,0150-28768,28,28,2026-07-09,2026-06-30,Line 03,4,0.054641,0.38,2027-01-08 17:14:00,2027-01-08 17:37:00,1,182.9,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,28,打印成功,50.00,1400.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81619,410,2026W27,2026-07-01,J000003470-0000,0000,0140-39369-ICH,20,20,2026-07-09,2026-07-15,Line 05,4,0.298800,1.49,2027-01-08 11:10:00,2027-01-08 12:39:00,1,182.7,风险,系统自动分配,普通工单,,待排产,0,20,未记录,30.47,609.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81780,410,2026W27,2026-07-01,J000003476-0000,0000,0140-88166,10,10,2026-07-09,2026-06-30,Line 07,3,0.070300,0.23,2026-08-01 10:55:00,2026-08-01 11:09:00,1,22.6,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,17.89,178.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81778,410,2026W27,2026-07-01,J000003482-0000,0000,0150-44216-ICH,10,10,2026-07-09,2026-06-30,Line 07,3,0.011000,0.04,2026-08-01 10:51:00,2026-08-01 10:53:00,1,22.6,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,8.28,82.80,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81779,410,2026W27,2026-07-01,J000003483-0000,0000,0150-44216-ICH,10,10,2026-07-09,2026-06-30,Line 07,3,0.011000,0.04,2026-08-01 10:53:00,2026-08-01 10:55:00,1,22.6,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,8.28,82.80,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81484,410,2026W27,2026-07-01,J000003489-0000,0000,853-188261-012-ICH,1,1,2026-07-09,2026-07-06,Line 03,4,0.089600,0.02,2027-01-08 17:37:00,2027-01-08 17:38:00,1,182.9,风险,系统自动分配,普通工单,,待排产,0,1,未记录,20.29,20.29,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81696,410,2026W27,2026-07-01,J000003491-0000,0000,853-188261-013-ICH,1,1,2026-07-09,2026-07-06,Line 06,4,0.089600,0.02,2026-07-31 18:52:00,2026-07-31 18:53:00,1,21.9,风险,系统自动分配,普通工单,,待排产,0,1,未记录,20.29,20.29,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81695,410,2026W27,2026-07-01,J000003493-0000,0000,853-188261-006-ICH,1,1,2026-07-09,2026-07-06,Line 06,4,0.096000,0.02,2026-07-31 18:51:00,2026-07-31 18:52:00,1,21.9,风险,系统自动分配,普通工单,,待排产,0,1,未记录,20.29,20.29,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81310,410,2026W27,2026-07-01,J000003498-0000,0000,853-329179-002-ICH,5,5,2026-07-09,,Line 01,4,0.301600,0.38,2029-03-26 09:12:00,2029-03-26 09:35:00,1,990.5,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,5,打印成功,14.44,72.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81409,410,2026W27,2026-07-01,J000002552-0000,0000,LB833-800999-095,100,100,2026-07-10,2026-06-30,Line 02,4,0.204000,5.10,2027-01-08 11:59:00,2027-01-08 17:05:00,1,181.8,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,100,打印成功,4.53,453.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81315,410,2026W27,2026-07-01,J000003075-0000,0000,03-376706-22-TEX,20,20,2026-07-10,2026-07-10,Line 01,4,0.070400,0.35,2029-03-26 11:14:00,2029-03-26 11:35:00,1,989.6,风险,系统自动分配,普通工单,,待排产,0,20,未记录,20.16,403.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81312,410,2026W27,2026-07-01,J000003361-0000,0000,LA853-078492-602,10,10,2026-07-10,2026-06-30,Line 01,4,0.096556,0.24,2029-03-26 10:34:00,2029-03-26 10:48:00,1,989.6,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,26.93,269.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81698,410,2026W27,2026-07-01,J000003431-0000,0000,853-016825-005-PLS,100,100,2026-07-10,2026-07-13,Line 06,4,0.664000,16.60,2026-08-01 10:16:00,2026-08-03 18:52:00,1,23.9,风险,系统自动分配,普通工单,,待排产,0,100,未记录,55.91,5591.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81568,410,2026W27,2026-07-01,J000003451-0000,0000,833-073765-616-TEX,5,5,2026-07-10,2026-06-30,Line 04,4,0.130400,0.16,2026-07-31 14:28:00,2026-07-31 14:38:00,1,20.7,风险,系统自动分配,普通工单,,待排产,0,5,未记录,80.00,400.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81620,410,2026W27,2026-07-01,J000003452-0000,0000,833-237853-028-TEX,5,5,2026-07-10,2026-06-30,Line 05,4,0.144800,0.18,2027-01-08 12:39:00,2027-01-08 12:50:00,1,181.7,风险,系统自动分配,普通工单,,待排产,0,5,未记录,80.00,400.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81313,410,2026W27,2026-07-01,J000003453-0000,0000,853-A29181-001-TEX,5,5,2026-07-10,2026-07-02,Line 01,4,0.296800,0.37,2029-03-26 10:48:00,2029-03-26 11:10:00,1,989.6,风险,系统自动分配,普通工单,,待排产,0,5,未记录,113.23,566.15,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81810,410,2026W27,2026-07-01,PA00001025-0000,0000,853-282223-002-TEX,10,10,2026-07-10,2026-07-13,,0,,0.00,2026-07-01 00:00:00,2026-07-01 00:00:00,0,0.0,,,普通工单,缺单根时间,待排产,0,10,打印成功,70.75,707.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81621,410,2026W27,2026-07-01,PA00001029-0000,0000,03-376706-21-TEX,10,10,2026-07-10,2026-07-10,Line 05,4,0.070400,0.18,2027-01-08 12:50:00,2027-01-08 13:01:00,1,181.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,20.16,201.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81314,410,2026W27,2026-07-01,PA00001031-0000,0000,833-A42103-100-TEX,10,10,2026-07-10,2026-07-10,Line 01,4,0.028800,0.07,2029-03-26 11:10:00,2029-03-26 11:14:00,1,989.6,风险,系统自动分配,普通工单,,待排产,0,10,未记录,17.69,176.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81569,410,2026W27,2026-07-01,PA00001034-0000,0000,833-A42103-106-TEX,10,10,2026-07-10,2026-07-10,Line 04,4,0.039200,0.10,2026-07-31 14:38:00,2026-07-31 14:44:00,1,20.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,17.95,179.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81811,410,2026W27,2026-07-01,PA00001048-0000,0000,0150-15090-JAB,30,30,2026-07-10,2026-07-16,,0,,0.00,2026-07-01 00:00:00,2026-07-01 00:00:00,0,0.0,,,普通工单,缺单根时间,待排产,0,30,未记录,27.83,834.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81697,410,2026W27,2026-07-01,PA00001050-0000,0000,E16144400,25,25,2026-07-10,2026-07-02,Line 06,4,0.380000,2.38,2026-07-31 18:53:00,2026-08-01 10:16:00,1,21.6,风险,系统自动分配,普通工单,,待排产,0,25,未记录,39.23,980.75,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81316,410,2026W27,2026-07-01,PA00001051-0000,0000,853-270129-003-TEX,5,5,2026-07-10,2026-07-15,Line 01,4,0.241400,0.30,2029-03-26 11:35:00,2029-03-26 11:53:00,1,989.6,风险,系统自动分配,普通工单,,待排产,0,5,未记录,124.90,624.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81410,410,2026W27,2026-07-01,J000002939-0000,0000,03-388135-08-TEX,10,10,2026-07-13,2026-07-10,Line 02,4,0.039200,0.10,2027-01-08 17:05:00,2027-01-08 17:11:00,1,178.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,33.97,339.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81571,410,2026W27,2026-07-01,J000003408-0000,0000,LA683-118130-094,50,50,2026-07-13,2026-07-14,Line 04,4,0.262794,3.28,2026-07-31 15:04:00,2026-07-31 18:21:00,1,17.9,风险,系统自动分配,普通工单,,待排产,0,50,未记录,68.44,3422.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81570,410,2026W27,2026-07-01,J000003447-0000,0000,833-073765-616-TEX,10,10,2026-07-13,2026-06-30,Line 04,4,0.130400,0.33,2026-07-31 14:44:00,2026-07-31 15:04:00,1,17.8,风险,系统自动分配,普通工单,,待排产,0,10,未记录,7.66,76.60,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81622,410,2026W27,2026-07-01,J000003448-0000,0000,833-237853-028-TEX,10,10,2026-07-13,2026-06-30,Line 05,4,0.144800,0.36,2027-01-08 13:01:00,2027-01-08 13:23:00,1,178.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,9.33,93.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81317,410,2026W27,2026-07-01,J000003029-0000,0000,853-251238-002-TEX,10,10,2026-07-14,2026-07-15,Line 01,4,0.259200,0.65,2029-03-26 11:53:00,2029-03-26 12:32:00,1,985.6,风险,系统自动分配,普通工单,,待排产,0,10,打印成功,32.99,329.90,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81572,410,2026W27,2026-07-01,J000003440-0000,0000,LB853-247147-001,300,300,2026-07-14,2026-07-10,Line 04,4,0.067200,5.04,2026-07-31 18:21:00,2026-08-01 12:23:00,1,17.6,风险,系统自动分配,普通工单,,待排产,0,300,未记录,5.94,1782.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81699,410,2026W27,2026-07-01,J000003458-0000,0000,0150-52879,10,10,2026-07-14,2026-06-30,Line 06,4,0.189400,0.47,2026-08-03 18:52:00,2026-08-03 19:20:00,1,19.9,风险,系统自动分配,普通工单,,待排产,0,10,未记录,42.14,421.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81623,410,2026W27,2026-07-01,J000003465-0000,0000,0090-06030-ICH,14,14,2026-07-14,2026-07-13,Line 05,4,0.016800,0.06,2027-01-08 13:23:00,2027-01-08 13:27:00,1,177.7,风险,系统自动分配,普通工单,,待排产,0,14,未记录,1051.30,14718.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81486,410,2026W27,2026-07-01,J000002147-0000,0000,0140-32873-ICH,1,1,2026-07-16,2026-08-10,Line 03,4,3.962500,0.99,2027-01-09 09:55:00,2027-01-09 10:54:00,1,176.6,风险,系统自动分配,普通工单,,待排产,0,1,打印成功,909.32,909.32,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81627,410,2026W27,2026-07-01,J000002148-0000,0000,0140-32873-ICH,3,3,2026-07-16,2026-08-10,Line 05,4,3.962500,2.97,2027-01-08 13:43:00,2027-01-08 16:41:00,1,175.8,风险,系统自动分配,普通工单,,待排产,0,3,打印成功,909.32,2727.96,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81575,410,2026W27,2026-07-01,J000002149-0000,0000,0140-32873-ICH,3,3,2026-07-16,2026-08-10,Line 04,4,3.962500,2.97,2026-08-10 09:00:00,2026-08-10 11:58:00,1,24.6,风险,系统自动分配,普通工单,,待排产,0,3,打印成功,909.32,2727.96,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81782,410,2026W27,2026-07-01,J000002842-0000,0000,0150-27256-ICH,4,4,2026-07-16,2026-06-30,Line 07,3,0.047200,0.06,2026-08-01 11:11:00,2026-08-01 11:15:00,1,15.6,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,4,打印成功,70.85,283.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81784,410,2026W27,2026-07-01,J000003378-0000,0000,853-256855-001-ICH,2,2,2026-07-16,2026-06-30,Line 07,3,0.110400,0.07,2026-08-01 11:19:00,2026-08-01 11:23:00,1,15.6,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,2,打印成功,6.51,13.02,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81783,410,2026W27,2026-07-01,J000003381-0000,0000,853-A75961-001-ICH,3,3,2026-07-16,2026-06-30,Line 07,3,0.070400,0.07,2026-08-01 11:15:00,2026-08-01 11:19:00,1,15.6,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,3,打印成功,32.00,96.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81485,410,2026W27,2026-07-01,J000003410-0000,0000,LA683-118130-094,50,50,2026-07-16,2026-07-14,Line 03,4,0.262794,3.28,2027-01-08 17:38:00,2027-01-09 09:55:00,1,176.5,风险,系统自动分配,普通工单,,待排产,0,50,未记录,68.44,3422.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81700,410,2026W27,2026-07-01,J000003456-0000,0000,0150-52879,29,29,2026-07-16,2026-07-10,Line 06,4,0.189400,1.37,2026-08-03 19:20:00,2026-08-04 09:42:00,1,18.5,风险,系统自动分配,普通工单,,待排产,0,29,未记录,42.14,1222.06,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81574,410,2026W27,2026-07-01,J000003457-0000,0000,0150-52879,10,10,2026-07-16,2026-07-10,Line 04,4,0.189400,0.47,2026-08-01 13:10:00,2026-08-01 13:38:00,1,15.7,风险,系统自动分配,普通工单,,待排产,0,10,未记录,42.14,421.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81573,410,2026W27,2026-07-01,J000003459-0000,0000,0150-62943,25,25,2026-07-16,2026-06-30,Line 04,4,0.124100,0.78,2026-08-01 12:23:00,2026-08-01 13:10:00,1,15.7,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,25,打印成功,18.78,469.50,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81411,410,2026W27,2026-07-01,J000003462-0000,0000,0150-37934-ICH,3,3,2026-07-16,2026-07-10,Line 02,4,0.116000,0.09,2027-01-08 17:11:00,2027-01-08 17:16:00,1,175.8,风险,系统自动分配,普通工单,,待排产,0,3,未记录,10.77,32.31,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81320,410,2026W27,2026-07-01,J000003472-0000,0000,853-188261-002-ICH,1,1,2026-07-16,2026-07-06,Line 01,4,0.096000,0.02,2029-03-26 13:07:00,2029-03-26 13:08:00,1,983.7,风险,系统自动分配,普通工单,,待排产,0,1,未记录,20.16,20.16,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81318,410,2026W27,2026-07-01,J000003477-0000,0000,0140-88275,10,10,2026-07-16,2026-06-30,Line 01,4,0.079400,0.20,2029-03-26 12:32:00,2029-03-26 12:44:00,1,983.7,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,10,打印成功,21.02,210.20,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81781,410,2026W27,2026-07-01,J000003479-0000,0000,0090-09880,16,16,2026-07-16,2026-06-30,Line 07,3,0.005500,0.03,2026-08-01 11:09:00,2026-08-01 11:11:00,1,15.6,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,16,打印成功,11.89,190.24,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81624,410,2026W27,2026-07-01,J000003480-0000,0000,0140-46463-ICH,2,2,2026-07-16,2026-06-30,Line 05,4,0.364000,0.18,2027-01-08 13:27:00,2027-01-08 13:38:00,1,175.7,风险,系统自动分配,普通工单,,待排产,0,2,打印成功,57.85,115.70,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81319,410,2026W27,2026-07-01,J000003494-0000,0000,0720-03743,89,89,2026-07-16,2026-06-30,Line 01,4,0.017647,0.39,2029-03-26 12:44:00,2029-03-26 13:07:00,1,983.7,风险,系统自动跨线填充(Pass7),普通工单,,待排产,0,89,打印成功,18.79,1672.31,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81625,410,2026W27,2026-07-01,J000003501-0000,0000,0150-27256-ICH,3,3,2026-07-16,2026-07-13,Line 05,4,0.047200,0.04,2027-01-08 13:38:00,2027-01-08 13:40:00,1,175.7,风险,系统自动分配,普通工单,,待排产,0,3,未记录,70.85,212.55,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81626,410,2026W27,2026-07-01,J000003510-0000,0000,0150-27256-ICH,4,4,2026-07-16,2026-07-13,Line 05,4,0.047200,0.05,2027-01-08 13:40:00,2027-01-08 13:43:00,1,175.7,风险,系统自动分配,普通工单,,待排产,0,4,未记录,70.85,283.40,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81412,410,2026W27,2026-07-01,J000002803-0000,0000,03-382157-01-TEX,10,10,2026-07-17,2026-07-10,Line 02,4,0.133600,0.33,2027-01-08 17:16:00,2027-01-08 17:36:00,1,174.9,风险,系统自动分配,普通工单,,待排产,0,10,未记录,46.23,462.30,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81332,410,2026W27,2026-07-01,J000002886-0000,0000,853-A16565-001-PLS,25,25,2026-07-20,2026-12-15,Line 01,4,5.233600,32.71,2029-03-30 17:55:00,2029-04-03 17:38:00,1,987.9,风险,系统自动分配,普通工单,,待排产,0,25,未记录,1060.00,26500.00,,,2026-07-01 13:22:59,2026-07-01 13:22:59
81330,410,2026W27,2026-07-01,J000003002-0000,0000,LA853-024241-016,19,19,2026-07-20,2026-10-15,Line 01,4,0.201317,0.96,2029-03-27 17:14:00,2029-03-27 18:12:00,1,980.9,风险,系统自动分配,普通工单,,待排产,0,19,未记录,274.57,5216.83,,,2026-07-01 13:22:59,2026-07-01 13:22:59
